TPS_Auto_0705,    2.3156,    5.8141, -0.4850,10:55:21.140
TPS_Auto_0706,    2.3532,    5.9198, -0.5377,10:55:21.350
TPS_Auto_0707,    2.3693,    5.9855, -0.5751,10:55:21.470
TPS_Auto_0708,    2.3859,    6.1054, -0.6167,10:55:21.670
TPS_Auto_0709,    2.3938,    6.1210, -1.1128,10:56:30.770
TPS_Auto_0710,    2.3938,    6.1210, -1.1131,10:56:31.970
TPS_Auto_0711,    2.3938,    6.1210, -1.1131,10:56:32.170
TPS_Auto_0712,    2.3938,    6.1210, -1.1131,10:56:32.290
TPS_Auto_0713,    2.3938,    6.1210, -1.1131,10:56:32.510
TPS_Auto_0714,    2.3938,    6.1210, -1.1131,10:56:32.620
TPS_Auto_0715,    2.3938,    6.1210, -1.1131,10:56:32.830
TPS_Auto_0716,    2.3921,    6.1238, -1.1135,10:56:33.030
TPS_Auto_0717,    2.3974,    6.1412, -1.1138,10:56:33.230
TPS_Auto_0718,    2.3962,    6.1645, -1.1140,10:56:33.440
TPS_Auto_0719,    2.3956,    6.1692, -1.1071,10:56:33.550
TPS_Auto_0720,    2.3952,    6.1691, -1.0905,10:56:33.660
TPS_Auto_0721,    2.3883,    6.1579, -1.0513,10:56:33.860
TPS_Auto_0722,    2.3859,    6.1361, -0.9721,10:56:34.060
TPS_Auto_0723,    2.3722,    6.0996, -0.8830,10:56:34.290
TPS_Auto_0724,    2.3617,    6.0795, -0.8401,10:56:34.400
TPS_Auto_0725,    2.3517,    6.0650, -0.7754,10:56:34.520
TPS_Auto_0726,    2.3438,    6.0478, -0.7299,10:56:34.630
TPS_Auto_0727,    2.3340,    6.0214, -0.6349,10:56:34.830
TPS_Auto_0728,    2.3292,    5.9975, -0.5340,10:56:35.040
TPS_Auto_0729,    2.3284,    5.9883, -0.4809,10:56:35.160
TPS_Auto_0730,    2.3264,    5.9665, -0.3752,10:56:35.330
TPS_Auto_0731,    2.3214,    5.9531, -0.3261,10:56:35.440
TPS_Auto_0732,    2.3065,    5.9317, -0.2421,10:56:35.650
TPS_Auto_0733,    2.2808,    5.8945, -0.1807,10:56:35.850
TPS_Auto_0734,    2.2687,    5.8754, -0.1505,10:56:35.950
TPS_Auto_0735,    2.2485,    5.8510, -0.0999,10:56:36.050
TPS_Auto_0736,    2.2206,    5.8229, -0.0269,10:56:36.260
TPS_Auto_0737,    2.2061,    5.8155,  0.0298,10:56:36.430
TPS_Auto_0738,    2.2002,    5.8132,  0.0645,10:56:36.550
TPS_Auto_0739,    2.1992,    5.8169,  0.1254,10:56:36.760
TPS_Auto_0740,    2.2064,    5.8281,  0.1660,10:56:36.870
TPS_Auto_0741,    2.2323,    5.8627,  0.2153,10:56:37.070
TPS_Auto_0742,    2.2696,    5.9171,  0.2412,10:56:37.270
TPS_Auto_0743,    2.2990,    5.9769,  0.2571,10:56:37.470
TPS_Auto_0744,    2.3197,    6.0408,  0.2802,10:56:37.680
TPS_Auto_0745,    2.3449,    6.1365,  0.2976,10:56:37.930
TPS_Auto_0746,    2.3541,    6.2119,  0.3060,10:56:38.110
TPS_Auto_0747,    2.3571,    6.2706,  0.3072,10:56:38.250
TPS_Auto_0748,    2.3717,    6.3786,  0.3019,10:56:38.430
TPS_Auto_0749,    2.3809,    6.4816,  0.2875,10:56:38.630
TPS_Auto_0750,    2.3831,    6.5807,  0.2678,10:56:38.840
TPS_Auto_0751,    2.3743,    6.6689,  0.2399,10:56:39.040
TPS_Auto_0752,    2.3656,    6.7487,  0.1981,10:56:39.250
TPS_Auto_0753,    2.3607,    6.8186,  0.1376,10:56:39.440
TPS_Auto_0754,    2.3588,    6.8712,  0.0614,10:56:39.650
TPS_Auto_0755,    2.3545,    6.8961, -0.0272,10:56:39.860
TPS_Auto_0756,    2.3374,    6.8943, -0.1347,10:56:40.060
TPS_Auto_0757,    2.3906,    6.1212, -1.1129,10:58:2.370
TPS_Auto_0758,    2.3906,    6.1212, -1.1129,10:58:2.540
TPS_Auto_0759,    2.3906,    6.1211, -1.1131,10:58:3.570
TPS_Auto_0760,    2.3918,    6.1217, -1.1136,10:58:3.720
TPS_Auto_0761,    2.3906,    6.1211, -1.1132,10:58:3.870
TPS_Auto_0762,    2.3880,    6.1211, -1.1128,10:58:4.070
TPS_Auto_0763,    2.3832,    6.1176, -1.1125,10:58:4.230
TPS_Auto_0764,    2.3744,    6.1156, -1.1122,10:58:4.400
TPS_Auto_0765,    2.3670,    6.1163, -1.1122,10:58:4.520
TPS_Auto_0766,    2.3577,    6.1145, -1.1119,10:58:4.720
TPS_Auto_0767,    2.3523,    6.1145, -1.1116,10:58:4.920
TPS_Auto_0768,    2.3488,    6.1147, -1.1117,10:58:5.120
TPS_Auto_0769,    2.3457,    6.1149, -1.1113,10:58:5.340
TPS_Auto_0770,    2.3467,    6.1178, -1.1110,10:58:5.530
TPS_Auto_0771,    2.3442,    6.1151, -1.1075,10:58:5.730
TPS_Auto_0772,    2.3411,    6.1039, -1.0982,10:58:5.940
TPS_Auto_0773,    2.3306,    6.0881, -1.0753,10:58:6.140
TPS_Auto_0774,    2.3287,    6.0816, -1.0545,10:58:6.250
TPS_Auto_0775,    2.3299,    6.0713, -1.0296,10:58:6.360
TPS_Auto_0776,    2.3237,    6.0629, -0.9898,10:58:6.470
TPS_Auto_0777,    2.3123,    6.0508, -0.9159,10:58:6.670
TPS_Auto_0778,    2.2943,    6.0472, -0.8392,10:58:6.870
TPS_Auto_0779,    2.2840,    6.0354, -0.7710,10:58:7.080
TPS_Auto_0780,    2.2820,    6.0173, -0.7140,10:58:7.280
TPS_Auto_0781,    2.2738,    6.0089, -0.6741,10:58:7.490
TPS_Auto_0782,    2.2667,    6.0034, -0.6406,10:58:7.710
TPS_Auto_0783,    2.2638,    6.0012, -0.6111,10:58:7.910
TPS_Auto_0784,    2.2604,    5.9971, -0.5890,10:58:8.100
TPS_Auto_0785,    2.2586,    5.9959, -0.5760,10:58:8.230
TPS_Auto_0786,    2.2553,    5.9910, -0.5499,10:58:8.390
TPS_Auto_0787,    2.2514,    5.9883, -0.5362,10:58:8.500
TPS_Auto_0788,    2.2454,    5.9824, -0.5072,10:58:8.710
TPS_Auto_0789,    2.2367,    5.9787, -0.4744,10:58:8.910
TPS_Auto_0790,    2.2312,    5.9739, -0.4527,10:58:9.110
TPS_Auto_0791,    2.2281,    5.9695, -0.4259,10:58:9.320
TPS_Auto_0792,    2.2273,    5.9636, -0.3919,10:58:9.520
TPS_Auto_0793,    2.2249,    5.9613, -0.3579,10:58:9.720
TPS_Auto_0794,    2.2213,    5.9587, -0.3329,10:58:9.920
TPS_Auto_0795,    2.2188,    5.9585, -0.3141,10:58:10.130
TPS_Auto_0796,    2.2174,    5.9576, -0.3016,10:58:10.230
TPS_Auto_0797,    2.2159,    5.9556, -0.2867,10:58:10.340
TPS_Auto_0798,    2.2132,    5.9551, -0.2512,10:58:10.540
TPS_Auto_0799,    2.2118,    5.9556, -0.2230,10:58:10.740
TPS_Auto_0800,    2.2132,    5.9549, -0.2002,10:58:10.940
TPS_Auto_0801,    2.2150,    5.9519, -0.1698,10:58:11.140
TPS_Auto_0802,    2.2182,    5.9503, -0.1475,10:58:11.350
TPS_Auto_0803,    2.2235,    5.9487, -0.1296,10:58:11.560
TPS_Auto_0804,    2.2280,    5.9462, -0.1156,10:58:11.690
TPS_Auto_0805,    2.2299,    5.9425, -0.1047,10:58:11.800
TPS_Auto_0806,    2.2350,    5.9367, -0.0843,10:58:12.000
TPS_Auto_0807,    2.2397,    5.9298, -0.0664,10:58:12.230
TPS_Auto_0808,    2.2442,    5.9282, -0.0552,10:58:12.330
TPS_Auto_0809,    2.2475,    5.9270, -0.0482,10:58:12.450
TPS_Auto_0810,    2.2558,    5.9250, -0.0348,10:58:12.650
TPS_Auto_0811,    2.2651,    5.9258, -0.0205,10:58:12.850
TPS_Auto_0812,    2.2824,    5.9331, -0.0096,10:58:13.060
TPS_Auto_0813,    2.2919,    5.9359, -0.0047,10:58:13.170
TPS_Auto_0814,    2.3211,    5.9396,  0.0050,10:58:13.390
TPS_Auto_0815,    2.3474,    5.9443,  0.0125,10:58:13.590
TPS_Auto_0816,    2.3729,    5.9449,  0.0188,10:58:13.790
TPS_Auto_0817,    2.3965,    5.9429,  0.0266,10:58:13.990
TPS_Auto_0818,    2.4238,    5.9415,  0.0351,10:58:14.210
TPS_Auto_0819,    2.4434,    5.9378,  0.0390,10:58:14.320
TPS_Auto_0820,    2.4741,    5.9273,  0.0361,10:58:14.530
TPS_Auto_0821,    2.5074,    5.9078,  0.0295,10:58:14.730
TPS_Auto_0822,    2.5349,    5.8841,  0.0291,10:58:14.930
TPS_Auto_0823,    2.5513,    5.8672,  0.0324,10:58:15.140
TPS_Auto_0824,    2.5640,    5.8573,  0.0371,10:58:15.350
TPS_Auto_0825,    2.5738,    5.8529,  0.0408,10:58:15.460
TPS_Auto_0826,    2.5889,    5.8485,  0.0455,10:58:15.660
TPS_Auto_0827,    2.6072,    5.8491,  0.0427,10:58:15.870
TPS_Auto_0828,    2.6205,    5.8530,  0.0428,10:58:16.000
TPS_Auto_0829,    2.6387,    5.8558,  0.0418,10:58:16.120
TPS_Auto_0830,    2.6460,    5.8591,  0.0418,10:58:16.230
TPS_Auto_0831,    2.6818,    5.8648,  0.0455,10:58:16.440
TPS_Auto_0832,    2.7090,    5.8654,  0.0488,10:58:16.640
TPS_Auto_0833,    2.7314,    5.8605,  0.0521,10:58:16.850
TPS_Auto_0834,    2.7548,    5.8540,  0.0537,10:58:17.050
TPS_Auto_0835,    2.7758,    5.8496,  0.0553,10:58:17.170
TPS_Auto_0836,    2.7839,    5.8501,  0.0556,10:58:17.300
TPS_Auto_0837,    2.8244,    5.8507,  0.0554,10:58:17.500
TPS_Auto_0838,    2.8518,    5.8541,  0.0512,10:58:17.700
TPS_Auto_0839,    2.8789,    5.8609,  0.0491,10:58:17.910
TPS_Auto_0840,    2.9039,    5.8709,  0.0479,10:58:18.110
TPS_Auto_0841,    2.9137,    5.8761,  0.0448,10:58:18.230
TPS_Auto_0842,    2.9349,    5.8913,  0.0377,10:58:18.400
TPS_Auto_0843,    2.9471,    5.9009,  0.0342,10:58:18.520
TPS_Auto_0844,    2.9668,    5.9235,  0.0277,10:58:18.720
TPS_Auto_0845,    2.9820,    5.9450,  0.0275,10:58:18.920
TPS_Auto_0846,    2.9977,    5.9662,  0.0276,10:58:19.120
TPS_Auto_0847,    3.0049,    5.9771,  0.0263,10:58:19.250
TPS_Auto_0848,    3.0093,    5.9861,  0.0230,10:58:19.370
TPS_Auto_0849,    3.0090,    6.0008,  0.0198,10:58:19.570
TPS_Auto_0850,    3.0132,    6.0155,  0.0196,10:58:19.770
TPS_Auto_0851,    3.0199,    6.0211,  0.0110,10:58:19.980
TPS_Auto_0852,    3.0175,    6.0201,  0.0071,10:58:20.180
TPS_Auto_0853,    3.0226,    6.0187, -0.0026,10:58:20.290
TPS_Auto_0854,    3.0288,    6.0222, -0.0083,10:58:20.400
TPS_Auto_0855,    3.0241,    6.0168, -0.0099,10:58:20.520
TPS_Auto_0856,    3.0226,    6.0142,  0.0021,10:58:20.630
TPS_Auto_0857,    3.0211,    6.0026,  0.0142,10:58:20.830
TPS_Auto_0858,    3.0233,    5.9981,  0.0241,10:58:21.030
TPS_Auto_0859,    3.0253,    5.9948,  0.0300,10:58:21.240
TPS_Auto_0860,    3.0316,    5.9972,  0.0369,10:58:21.440
TPS_Auto_0861,    3.0468,    6.0051,  0.0524,10:58:21.640
TPS_Auto_0862,    3.0720,    6.0180,  0.0647,10:58:21.850
TPS_Auto_0863,    3.1051,    6.0291,  0.0632,10:58:22.050
TPS_Auto_0864,    3.1267,    6.0337,  0.0647,10:58:22.170
TPS_Auto_0865,    3.1353,    6.0382,  0.0652,10:58:22.280
TPS_Auto_0866,    3.1542,    6.0385,  0.0656,10:58:22.390
TPS_Auto_0867,    3.1671,    6.0430,  0.0666,10:58:22.500
TPS_Auto_0868,    3.1899,    6.0513,  0.0746,10:58:22.710
TPS_Auto_0869,    3.2065,    6.0605,  0.0840,10:58:22.910
TPS_Auto_0870,    3.2218,    6.0716,  0.0891,10:58:23.120
TPS_Auto_0871,    3.2397,    6.0813,  0.0913,10:58:23.320
TPS_Auto_0872,    3.2589,    6.0835,  0.0922,10:58:23.520
TPS_Auto_0873,    3.2794,    6.0827,  0.0922,10:58:23.720
TPS_Auto_0874,    3.3004,    6.0884,  0.0918,10:58:23.920
TPS_Auto_0875,    3.3281,    6.1007,  0.0910,10:58:24.120
TPS_Auto_0876,    3.3385,    6.1087,  0.0921,10:58:24.240
TPS_Auto_0877,    3.3582,    6.1149,  0.0945,10:58:24.350
TPS_Auto_0878,    3.3731,    6.1215,  0.0964,10:58:24.450
TPS_Auto_0879,    3.3886,    6.1255,  0.0990,10:58:24.580
TPS_Auto_0880,    3.4055,    6.1344,  0.1018,10:58:24.770
TPS_Auto_0881,    3.4202,    6.1467,  0.1055,10:58:24.980
TPS_Auto_0882,    3.4351,    6.1590,  0.1065,10:58:25.180
TPS_Auto_0883,    3.4484,    6.1790,  0.1087,10:58:25.390
TPS_Auto_0884,    3.4621,    6.2058,  0.1088,10:58:25.590
TPS_Auto_0885,    3.4738,    6.2313,  0.1074,10:58:25.790
TPS_Auto_0886,    3.4841,    6.2565,  0.1071,10:58:25.990
TPS_Auto_0887,    3.4953,    6.2857,  0.1087,10:58:26.210
TPS_Auto_0888,    3.5024,    6.3058,  0.1098,10:58:26.320
TPS_Auto_0889,    3.5161,    6.3416,  0.1118,10:58:26.530
TPS_Auto_0890,    3.5284,    6.3713,  0.1138,10:58:26.720
TPS_Auto_0891,    3.5373,    6.3972,  0.1166,10:58:26.930
TPS_Auto_0892,    3.5432,    6.4259,  0.1203,10:58:27.130
TPS_Auto_0893,    3.5483,    6.4584,  0.1236,10:58:27.330
TPS_Auto_0894,    3.5498,    6.4918,  0.1256,10:58:27.530
TPS_Auto_0895,    3.5466,    6.5231,  0.1277,10:58:27.740
TPS_Auto_0896,    3.5411,    6.5351,  0.1300,10:58:27.850
TPS_Auto_0897,    3.5317,    6.5629,  0.1319,10:58:28.030
TPS_Auto_0898,    3.5279,    6.5774,  0.1320,10:58:28.150
TPS_Auto_0899,    3.5216,    6.5876,  0.1320,10:58:28.250
TPS_Auto_0900,    3.5166,    6.6016,  0.1317,10:58:28.350
TPS_Auto_0901,    3.5049,    6.6180,  0.1307,10:58:28.470
TPS_Auto_0902,    3.4877,    6.6442,  0.1287,10:58:28.680
TPS_Auto_0903,    3.4712,    6.6675,  0.1255,10:58:28.880
TPS_Auto_0904,    3.4505,    6.6951,  0.1248,10:58:29.080
TPS_Auto_0905,    3.4245,    6.7185,  0.1278,10:58:29.290
TPS_Auto_0906,    3.3978,    6.7353,  0.1307,10:58:29.490
TPS_Auto_0907,    3.3677,    6.7481,  0.1381,10:58:29.700
TPS_Auto_0908,    3.3378,    6.7560,  0.1465,10:58:29.900
TPS_Auto_0909,    3.3095,    6.7620,  0.1518,10:58:30.120
TPS_Auto_0910,    3.2964,    6.7650,  0.1538,10:58:30.240
TPS_Auto_0911,    3.2696,    6.7670,  0.1522,10:58:30.440
TPS_Auto_0912,    3.2523,    6.7642,  0.1514,10:58:30.650
TPS_Auto_0913,    3.2379,    6.7589,  0.1508,10:58:30.850
TPS_Auto_0914,    3.2318,    6.7574,  0.1508,10:58:30.960
TPS_Auto_0915,    3.2147,    6.7534,  0.1510,10:58:31.140
TPS_Auto_0916,    3.2035,    6.7510,  0.1508,10:58:31.250
TPS_Auto_0917,    3.1934,    6.7524,  0.1506,10:58:31.360
TPS_Auto_0918,    3.1833,    6.7528,  0.1499,10:58:31.460
TPS_Auto_0919,    3.1679,    6.7535,  0.1452,10:58:31.660
TPS_Auto_0920,    3.1455,    6.7474,  0.1461,10:58:31.860
TPS_Auto_0921,    3.1317,    6.7439,  0.1478,10:58:31.990
TPS_Auto_0922,    3.0946,    6.7290,  0.1487,10:58:32.190
TPS_Auto_0923,    3.0837,    6.7242,  0.1467,10:58:32.320
TPS_Auto_0924,    3.0711,    6.7180,  0.1400,10:58:32.530
TPS_Auto_0925,    3.0593,    6.7090,  0.1409,10:58:32.720
TPS_Auto_0926,    3.0514,    6.7038,  0.1430,10:58:32.830
TPS_Auto_0927,    3.0392,    6.6951,  0.1446,10:58:32.930
TPS_Auto_0928,    3.0298,    6.6862,  0.1425,10:58:33.040
TPS_Auto_0929,    3.0130,    6.6786,  0.1328,10:58:33.250
TPS_Auto_0930,    2.9925,    6.6694,  0.1232,10:58:33.450
TPS_Auto_0931,    2.9814,    6.6646,  0.1200,10:58:33.580
TPS_Auto_0932,    2.9682,    6.6551,  0.1195,10:58:33.780
TPS_Auto_0933,    2.9509,    6.6485,  0.1229,10:58:33.980
TPS_Auto_0934,    2.9424,    6.6478,  0.1253,10:58:34.120
TPS_Auto_0935,    2.9293,    6.6503,  0.1280,10:58:34.240
TPS_Auto_0936,    2.9179,    6.6509,  0.1283,10:58:34.350
TPS_Auto_0937,    2.9044,    6.6525,  0.1300,10:58:34.470
TPS_Auto_0938,    2.8810,    6.6560,  0.1355,10:58:34.590
TPS_Auto_0939,    2.8483,    6.6558,  0.1401,10:58:34.790
TPS_Auto_0940,    2.8108,    6.6500,  0.1392,10:58:34.990
TPS_Auto_0941,    2.7806,    6.6444,  0.1337,10:58:35.200
TPS_Auto_0942,    2.7521,    6.6423,  0.1268,10:58:35.420
TPS_Auto_0943,    2.7302,    6.6406,  0.1250,10:58:35.600
TPS_Auto_0944,    2.7085,    6.6343,  0.1281,10:58:35.800
TPS_Auto_0945,    2.6870,    6.6312,  0.1274,10:58:36.010
TPS_Auto_0946,    2.6700,    6.6326,  0.1265,10:58:36.130
TPS_Auto_0947,    2.6631,    6.6322,  0.1264,10:58:36.240
TPS_Auto_0948,    2.6320,    6.6349,  0.1275,10:58:36.450
TPS_Auto_0949,    2.6101,    6.6382,  0.1275,10:58:36.650
TPS_Auto_0950,    2.5922,    6.6430,  0.1272,10:58:36.850
TPS_Auto_0951,    2.5817,    6.6449,  0.1284,10:58:36.980
TPS_Auto_0952,    2.5698,    6.6453,  0.1282,10:58:37.180
TPS_Auto_0953,    2.5554,    6.6454,  0.1297,10:58:37.380
TPS_Auto_0954,    2.5404,    6.6458,  0.1316,10:58:37.580
TPS_Auto_0955,    2.5280,    6.6452,  0.1326,10:58:37.790
TPS_Auto_0956,    2.5184,    6.6445,  0.1324,10:58:37.990
TPS_Auto_0957,    2.5109,    6.6441,  0.1329,10:58:38.120
TPS_Auto_0958,    2.5018,    6.6444,  0.1338,10:58:38.240
TPS_Auto_0959,    2.4954,    6.6445,  0.1380,10:58:38.400
TPS_Auto_0960,    2.4845,    6.6477,  0.1301,10:58:38.520
TPS_Auto_0961,    2.4742,    6.6614,  0.1141,10:58:38.790
TPS_Auto_0962,    2.4632,    6.6678,  0.1037,10:58:38.910
TPS_Auto_0963,    2.4530,    6.6695,  0.1023,10:58:39.010
TPS_Auto_0964,    2.4381,    6.6738,  0.1044,10:58:39.130
TPS_Auto_0965,    2.4253,    6.6742,  0.1069,10:58:39.250
TPS_Auto_0966,    2.3950,    6.6871,  0.1143,10:58:39.730
TPS_Auto_0967,    2.3891,    6.6892,  0.1153,10:58:39.880
TPS_Auto_0968,    2.3708,    6.6946,  0.1179,10:58:40.080
TPS_Auto_0969,    2.3501,    6.7009,  0.1182,10:58:40.300
TPS_Auto_0970,    2.3403,    6.7032,  0.1173,10:58:40.410
TPS_Auto_0971,    2.3260,    6.7029,  0.1171,10:58:40.530
TPS_Auto_0972,    2.3077,    6.6996,  0.1229,10:58:40.730
TPS_Auto_0973,    2.2880,    6.6914,  0.1305,10:58:40.930
TPS_Auto_0974,    2.2687,    6.6831,  0.1344,10:58:41.140
TPS_Auto_0975,    2.2631,    6.6787,  0.1345,10:58:41.240
TPS_Auto_0976,    2.2436,    6.6685,  0.1303,10:58:41.430
TPS_Auto_0977,    2.2341,    6.6611,  0.1283,10:58:41.550
TPS_Auto_0978,    2.2106,    6.6490,  0.1273,10:58:41.740
TPS_Auto_0979,    2.1820,    6.6447,  0.1314,10:58:41.950
TPS_Auto_0980,    2.1562,    6.6457,  0.1325,10:58:42.150
TPS_Auto_0981,    2.1433,    6.6477,  0.1333,10:58:42.260
TPS_Auto_0982,    2.1300,    6.6488,  0.1346,10:58:42.370
TPS_Auto_0983,    2.1119,    6.6535,  0.1361,10:58:42.480
TPS_Auto_0984,    2.1004,    6.6572,  0.1365,10:58:42.600
TPS_Auto_0985,    2.0771,    6.6624,  0.1367,10:58:42.800
TPS_Auto_0986,    2.0535,    6.6655,  0.1372,10:58:43.010
TPS_Auto_0987,    2.0317,    6.6628,  0.1366,10:58:43.210
TPS_Auto_0988,    2.0075,    6.6627,  0.1405,10:58:43.410
TPS_Auto_0989,    1.9809,    6.6643,  0.1435,10:58:43.620
TPS_Auto_0990,    1.9619,    6.6679,  0.1452,10:58:43.750
TPS_Auto_0991,    1.9495,    6.6694,  0.1461,10:58:43.860
TPS_Auto_0992,    1.9279,    6.6736,  0.1464,10:58:44.070
TPS_Auto_0993,    1.9123,    6.6781,  0.1443,10:58:44.270
TPS_Auto_0994,    1.8887,    6.6826,  0.1489,10:58:44.470
TPS_Auto_0995,    1.8648,    6.6851,  0.1513,10:58:44.680
TPS_Auto_0996,    1.8438,    6.6858,  0.1479,10:58:44.880
TPS_Auto_0997,    1.8257,    6.6836,  0.1457,10:58:45.080
TPS_Auto_0998,    1.8030,    6.6824,  0.1481,10:58:45.290
TPS_Auto_0999,    1.7825,    6.6827,  0.1496,10:58:45.490
TPS_Auto_1000,    1.7703,    6.6849,  0.1511,10:58:45.730
TPS_Auto_1001,    1.7457,    6.6893,  0.1527,10:58:45.930
TPS_Auto_1002,    1.7321,    6.6918,  0.1520,10:58:46.130
TPS_Auto_1003,    1.7283,    6.6918,  0.1514,10:58:46.240
TPS_Auto_1004,    1.7125,    6.6896,  0.1530,10:58:46.420
TPS_Auto_1005,    1.6995,    6.6856,  0.1565,10:58:46.530
TPS_Auto_1006,    1.6894,    6.6788,  0.1610,10:58:46.650
TPS_Auto_1007,    1.6712,    6.6625,  0.1689,10:58:46.860
TPS_Auto_1008,    1.6542,    6.6461,  0.1720,10:58:47.060
TPS_Auto_1009,    1.6373,    6.6327,  0.1741,10:58:47.270
TPS_Auto_1010,    1.6296,    6.6284,  0.1742,10:58:47.390
TPS_Auto_1011,    1.6155,    6.6206,  0.1718,10:58:47.550
TPS_Auto_1012,    1.6087,    6.6161,  0.1703,10:58:47.670
TPS_Auto_1013,    1.5849,    6.6094,  0.1724,10:58:47.870
TPS_Auto_1014,    1.5660,    6.5976,  0.1693,10:58:48.070
TPS_Auto_1015,    1.5282,    6.5840,  0.1627,10:58:48.270
TPS_Auto_1016,    1.5026,    6.5726,  0.1552,10:58:48.440
TPS_Auto_1017,    1.4866,    6.5631,  0.1506,10:58:48.560
TPS_Auto_1018,    1.4613,    6.5535,  0.1464,10:58:48.760
TPS_Auto_1019,    1.4433,    6.5556,  0.1381,10:58:48.970
TPS_Auto_1020,    1.4365,    6.5592,  0.1331,10:58:49.070
TPS_Auto_1021,    1.4179,    6.5654,  0.1305,10:58:49.250
TPS_Auto_1022,    1.4045,    6.5641,  0.1351,10:58:49.370
TPS_Auto_1023,    1.3803,    6.5518,  0.1374,10:58:49.570
TPS_Auto_1024,    1.3697,    6.5407,  0.1374,10:58:49.690
TPS_Auto_1025,    1.3529,    6.5178,  0.1322,10:58:49.890
TPS_Auto_1026,    1.3325,    6.4995,  0.1325,10:58:50.100
TPS_Auto_1027,    1.3239,    6.4900,  0.1349,10:58:50.240
TPS_Auto_1028,    1.3187,    6.4777,  0.1386,10:58:50.350
TPS_Auto_1029,    1.3178,    6.4605,  0.1384,10:58:50.460
TPS_Auto_1030,    1.3118,    6.4280,  0.1404,10:58:50.660
TPS_Auto_1031,    1.2993,    6.3936,  0.1487,10:58:50.860
TPS_Auto_1032,    1.2859,    6.3555,  0.1495,10:58:51.060
TPS_Auto_1033,    1.2771,    6.3246,  0.1479,10:58:51.270
TPS_Auto_1034,    1.2632,    6.3040,  0.1474,10:58:51.470
TPS_Auto_1035,    1.2506,    6.2882,  0.1454,10:58:51.670
TPS_Auto_1036,    1.2475,    6.2827,  0.1449,10:58:51.780
TPS_Auto_1037,    1.2314,    6.2645,  0.1441,10:58:52.000
TPS_Auto_1038,    1.2200,    6.2402,  0.1447,10:58:52.220
TPS_Auto_1039,    1.2042,    6.2127,  0.1471,10:58:52.410
TPS_Auto_1040,    1.1957,    6.2000,  0.1473,10:58:52.530
TPS_Auto_1041,    1.1864,    6.1815,  0.1468,10:58:52.730
TPS_Auto_1042,    1.1789,    6.1605,  0.1457,10:58:52.930
TPS_Auto_1043,    1.1779,    6.1342,  0.1457,10:58:53.130
TPS_Auto_1044,    1.1791,    6.1024,  0.1488,10:58:53.330
TPS_Auto_1045,    1.1822,    6.0649,  0.1543,10:58:53.540
TPS_Auto_1046,    1.1859,    6.0285,  0.1550,10:58:53.740
TPS_Auto_1047,    1.1843,    6.0135,  0.1560,10:58:53.840
TPS_Auto_1048,    1.1832,    5.9912,  0.1597,10:58:53.940
TPS_Auto_1049,    1.1803,    5.9581,  0.1602,10:58:54.120
TPS_Auto_1050,    1.1813,    5.9334,  0.1619,10:58:54.240
TPS_Auto_1051,    1.1782,    5.8901,  0.1635,10:58:54.430
TPS_Auto_1052,    1.1764,    5.8700,  0.1636,10:58:54.530
TPS_Auto_1053,    1.1744,    5.8398,  0.1661,10:58:54.640
TPS_Auto_1054,    1.1734,    5.8113,  0.1689,10:58:54.770
TPS_Auto_1055,    1.1726,    5.7817,  0.1741,10:58:54.880
TPS_Auto_1056,    1.1599,    5.7312,  0.1729,10:58:55.110
TPS_Auto_1057,    1.1550,    5.7037,  0.1726,10:58:55.220
TPS_Auto_1058,    1.1486,    5.6500,  0.1665,10:58:55.420
TPS_Auto_1059,    1.1469,    5.6321,  0.1633,10:58:55.520
TPS_Auto_1060,    1.1400,    5.6039,  0.1632,10:58:55.630
TPS_Auto_1061,    1.1240,    5.5621,  0.1658,10:58:55.830
TPS_Auto_1062,    1.1078,    5.5287,  0.1660,10:58:56.030
TPS_Auto_1063,    1.0956,    5.4985,  0.1652,10:58:56.240
TPS_Auto_1064,    1.0864,    5.4738,  0.1644,10:58:56.440
TPS_Auto_1065,    1.0798,    5.4506,  0.1659,10:58:56.650
TPS_Auto_1066,    1.0753,    5.4248,  0.1709,10:58:56.850
TPS_Auto_1067,    1.0705,    5.3980,  0.1774,10:58:57.050
TPS_Auto_1068,    1.0646,    5.3654,  0.1820,10:58:57.250
TPS_Auto_1069,    1.0615,    5.3486,  0.1840,10:58:57.360
TPS_Auto_1070,    1.0565,    5.3055,  0.1910,10:58:57.550
TPS_Auto_1071,    1.0551,    5.2770,  0.1947,10:58:57.660
TPS_Auto_1072,    1.0589,    5.2309,  0.2066,10:58:57.870
TPS_Auto_1073,    1.0649,    5.2110,  0.2134,10:58:57.980
TPS_Auto_1074,    1.0818,    5.1590,  0.2259,10:58:58.160
TPS_Auto_1075,    1.0905,    5.1273,  0.2287,10:58:58.270
TPS_Auto_1076,    1.1148,    5.0809,  0.2333,10:58:58.440
TPS_Auto_1077,    1.1196,    5.0541,  0.2368,10:58:58.560
TPS_Auto_1078,    1.1310,    5.0122,  0.2443,10:58:58.760
TPS_Auto_1079,    1.1368,    4.9727,  0.2489,10:58:58.960
TPS_Auto_1080,    1.1411,    4.9573,  0.2483,10:58:59.080
TPS_Auto_1081,    1.1489,    4.9117,  0.2399,10:58:59.300
TPS_Auto_1082,    1.1513,    4.8959,  0.2367,10:58:59.430
